transaction_id,order_date,ship_date,customer_id,product_sku,store_id,quantity,unit_price,gross_sales,discount_rate,discount_amount,net_sales,total_cost,shipping_cost,profit,profit_margin_pct,order_status_raw,order_status_clean_reference,payment_method_raw,payment_method_clean_reference,shipping_mode_raw,shipping_mode_clean_reference,promo_name_raw,sales_rep_raw,customer_rating,data_quality_note
TRX-007393,2024-09-03,2024-09-05,CUST-00621,SKU-0038,STR-038,2,48.18,96.35,0.05,4.82,91.53,56.55,23.63,11.35,12.4,Complete,Completed,Bank Transfer,Bank Transfer,Standard,Standard,Flash Sale,Alex Reed,4,
TRX-005167,2024-06-08,2024-06-09,CUST-00333,SKU-0138,STR-040,1,1489.47,1489.47,0.0,0.0,1489.47,1207.45,26.91,255.11,17.13,Completed,Completed,Cash,Cash,second class,Second Class,No Promo,Riley Adams,5,
TRX-000055,2024-11-02,2024-11-06,CUST-01694,SKU-0031,STR-065,1,46.9,46.9,0.2,9.38,37.52,33.47,20.17,-16.12,-42.96,Done,Completed,PayPal,PayPal,Standard,Standard,Cyber Week,,4,
TRX-009317,2025-03-06,2025-03-07,CUST-00871,SKU-0192,STR-027,1,236.92,236.92,0.0,0.0,236.92,138.74,21.16,77.02,32.51,Completed,Completed,PayPal,PayPal,Standard,Standard,No Promo,Riley Adams,4,
TRX-008771,2024-12-06,2024-12-10,CUST-00152,SKU-0155,STR-062,3,151.5,454.51,0.25,113.63,340.88,334.4,24.58,-18.1,-5.31,Completed,Completed,Bank Transfer,Bank Transfer,Standard,Standard,Holiday Deals,Jamie Wilson,5,
TRX-005535,2025-12-24,2025-12-27,CUST-00821,SKU-0167,STR-017,1,605.66,605.66,0.1,60.57,545.09,445.45,20.25,79.39,14.56,Completed,Completed,PAYPAL,PayPal,Standard,Standard,Holiday Deals,Taylor Brooks,5,
TRX-004654,2024-04-21,2024-04-23,CUST-01423,SKU-0051,STR-001,1,878.61,878.61,0.0,0.0,878.61,584.6,27.91,266.1,30.29, Completed ,Completed,Cash,Cash,Second Class,Second Class,No Promo,,5,
TRX-004215,2025-08-21,2025-08-28,CUST-01448,SKU-0180,STR-047,2,3097.29,6194.58,0.0,0.0,6194.58,3757.81,21.13,2415.64,39.0,Completed,Completed,PayPal,PayPal,Standard,Standard,No Promo,Jordan Lewis,5,
TRX-001451,2024-04-12,2024-04-14,CUST-00397,SKU-0093,STR-086,1,66.6,66.6,0.0,0.0,66.6,45.61,16.94,4.05,6.08,Completed,Completed,PayPal,PayPal,Standard,Standard,no promo,Riley Adams,4,
TRX-009354,2024-06-14,2024-06-21,CUST-00704,SKU-0050,STR-044,1,1654.96,1654.96,0.0,0.0,1654.96,1011.34,18.8,624.82,37.75,Completed,Completed,Debit Card,Debit Card,Standard,Standard,No Promo,Casey Hill,5,possible_duplicate
TRX-009567,2025-02-16,2025-02-17,CUST-01082,SKU-0084,STR-071,1,2155.74,2155.74,0.0,0.0,2155.74,1324.21,18.79,812.74,37.7,Completed,Completed,Credit Card,Credit Card,Standard,Standard,No Promo,Alex Reed,4,
TRX-009032,2024-09-26,2024-10-01,CUST-01366,SKU-0173,STR-054,2,1824.38,3648.76,0.0,0.0,3648.76,2820.61,33.42,794.73,21.78,Completed,Completed, Credit Card ,Credit Card,First Class,First Class,No Promo,Jamie Wilson,5,
TRX-005326,2025-11-12,2025-11-19,CUST-00354,SKU-0028,STR-044,1,235.18,235.18,0.2,47.04,188.14,166.13,31.69,-9.68,-5.15,Completed,Completed,PayPal,PayPal,First Class,First Class,Black Friday,Jordan Lewis,4,standardize_text
TRX-011568,2024-06-19,2024-06-20,CUST-01229,SKU-0022,STR-018,4,262.23,1048.92,0.0,0.0,1048.92,920.01,27.52,101.39,9.67,COMPLETED,Completed,credit card,Credit Card,Standard,Standard,No Promo,Riley Adams,4,
TRX-011944,2024-07-11,2024-07-16,CUST-01686,SKU-0121,STR-016,2,1590.15,3180.29,0.1,318.03,2862.26,2816.42,31.34,14.5,0.51,COMPLETED,Completed,Cash,Cash,Second Class,Second Class,Summer Sale,,1,
TRX-008162,2024-12-05,2024-12-07,CUST-01147,SKU-0017,STR-009,1,585.44,585.44,0.15,87.82,497.62,346.35,35.29,115.98,23.31,Completed,Completed,CC,Credit Card,First Class,First Class,Holiday Deals,Morgan Clark,4,
TRX-003915,2024-06-03,2024-06-04,CUST-01020,SKU-0158,STR-061,2,132.05,264.11,0.0,0.0,264.11,221.33,22.05,20.73,7.85,Completed,Completed,PAYPAL,PayPal, Standard ,Standard,No Promo,Jordan Lewis,5,
TRX-002273,2025-10-13,2025-10-17,CUST-01945,SKU-0053,STR-086,2,606.25,1212.49,0.05,60.62,1151.87,696.86,31.69,423.32,36.75,completed,Completed,Credit Card,Credit Card,Second Class,Second Class,Weekend Deal,Alex Reed,4,
TRX-000068,2025-04-15,2025-04-19,CUST-00454,SKU-0080,STR-039,2,145.84,291.69,0.0,0.0,291.69,191.56,26.41,73.72,25.27,COMPLETED,Completed,Debit Card,Debit Card,Standard,Standard,No Promo,Morgan Clark,3,duplicate_transaction_id
TRX-009172,2024-01-05,2024-01-07,CUST-01899,SKU-0036,STR-060,1,140.69,140.69,0.0,0.0,140.69,83.91,16.96,39.82,28.3,Completed,Completed,Cash,Cash,Standard,Standard,No Promo,Riley Adams,3,
TRX-008856,2025-09-13,2025-09-15,CUST-01212,SKU-0170,STR-019,2,504.97,1009.95,0.0,0.0,1009.95,617.33,25.51,367.11,36.35,Completed,Completed,PayPal,PayPal,Standard,Standard,No Promo,Jamie Wilson,5,
TRX-007510,2025-06-12,2025-06-13,CUST-01332,SKU-0181,STR-052,1,564.11,564.11,0.0,0.0,564.11,378.58,24.24,161.29,28.59,Done,Completed,Cash,Cash,Second Class,Second Class,No Promo,Jamie Wilson,4,
TRX-009792,2024-03-19,2024-03-21,CUST-01574,SKU-0139,STR-038,2,1263.96,2527.93,0.0,0.0,2527.93,1836.54,31.6,659.79,26.1,Completed,Completed,Buy Now Pay Later,Buy Now Pay Later,Second Class,Second Class,No Promo,Riley Adams,3,
TRX-006406,2024-12-26,2024-12-29,CUST-01608,SKU-0107,STR-072,1,561.48,561.48,0.15,84.22,477.26,451.46,22.26,3.54,0.74,Completed,Completed,Credit Card,Credit Card,Standard,Standard,Cyber Week,Jordan Lewis,5,
TRX-011680,2024-10-04,2024-10-06,CUST-01858,SKU-0167,STR-060,1,638.17,638.17,0.05,31.91,606.26,434.19,28.64,143.43,23.66,Completed,Completed,Buy Now Pay Later,Buy Now Pay Later,First Class,First Class,Member Discount,Jordan Lewis,5,
TRX-006922,2024-04-11,2024-04-15,CUST-00213,SKU-0035,STR-064,1,77.84,77.84,0.0,0.0,77.84,60.05,26.06,-8.27,-10.62,COMPLETED,Completed,PAYPAL,PayPal, Second Class ,Second Class,No Promo,Morgan Clark,5,
TRX-007337,2024-02-03,2024-02-05,CUST-00241,SKU-0174,STR-052,1,1778.05,1778.05,0.0,0.0,1778.05,1389.58,41.9,346.57,19.49,Done,Completed,Credit Card,Credit Card,Same Day,Same Day,No Promo,Jamie Wilson,4,
TRX-003332,2024-06-09,2024-06-13,CUST-01452,SKU-0144,STR-022,1,344.05,344.05,0.0,0.0,344.05,281.36,23.45,39.24,11.41,Completed,Completed,Buy Now Pay Later,Buy Now Pay Later,Standard,Standard,No Promo,Jordan Lewis,4,
TRX-000995,2024-08-26,2024-08-30,CUST-01540,SKU-0113,STR-063,1,1262.79,1262.79,0.08,101.02,1161.77,958.14,24.58,179.05,15.41,Completed,Completed,CC,Credit Card,2nd Class,Second Class,Flash Sale,Alex Reed,5,
TRX-005352,2025-12-11,2025-12-12,CUST-00292,SKU-0073,STR-088,1,128.46,128.46,0.25,32.12,96.34,74.17,20.92,1.25,1.3,Completed,Completed,Debit,Debit Card,Standard,Standard,Cyber Week,Morgan Clark,2,
TRX-004978,2025-05-16,2025-05-21,CUST-02350,SKU-0041,STR-073,1,996.76,996.76,0.0,0.0,996.76,805.02,21.13,170.61,17.12,Completed,Completed, Credit Card ,Credit Card,Standard,Standard,No Promo,Jordan Lewis,5,check_status
TRX-006987,2024-11-07,2024-11-11,CUST-00783,SKU-0067,STR-078,5,350.52,1752.59,0.05,87.63,1664.96,1314.57,55.38,295.01,17.72,Completed,Completed,bank transfer,Bank Transfer,First Class,First Class,Cyber Week,Jamie Wilson,4,
TRX-007192,2025-02-17,2025-02-19,CUST-02065,SKU-0173,STR-046,1,1729.05,1729.05,0.0,0.0,1729.05,1369.79,29.17,330.09,19.09,Completed,Completed,Buy Now Pay Later,Buy Now Pay Later,1st Class,First Class,No Promo,Riley Adams,5,
TRX-000519,2024-04-16,2024-04-23,CUST-00795,SKU-0090,STR-087,2,1123.82,2247.64,0.0,0.0,2247.64,1801.97,33.3,412.37,18.35,COMPLETED,Completed,PAYPAL,PayPal,First Class,First Class,No Promo,Riley Adams,5,
TRX-003207,2024-08-30,2024-09-04,CUST-02251,SKU-0193,STR-083,1,304.95,304.95,0.0,0.0,304.95,186.88,50.86,67.21,22.04,Completed,Completed,Cash,Cash,Same Day,Same Day,No Promo,Morgan Clark,4,
TRX-010498,2024-08-29,2024-08-30,CUST-01903,SKU-0119,STR-088,3,889.37,2668.12,0.05,133.41,2534.71,1992.5,42.09,500.12,19.73,Completed,Completed,Bank Transfer,Bank Transfer,First Class,First Class, Member Discount ,Taylor Brooks,4,
TRX-007370,2025-01-03,2025-01-07,CUST-01893,SKU-0038,STR-029,2,46.18,92.36,0.0,0.0,92.36,59.96,31.3,1.1,1.19,Completed,Completed,cash,Cash,Second Class,Second Class,No Promo,Jamie Wilson,5,
TRX-011470,2025-07-02,2025-07-09,CUST-00319,SKU-0101,STR-080,3,293.81,881.43,0.1,88.14,793.29,525.88,31.91,235.5,29.69,Done,Completed,Credit Card,Credit Card,Standard,Standard,Summer Sale,Taylor Brooks,3,
TRX-001580,2024-05-03,2024-05-07,CUST-00652,SKU-0097,STR-041,4,701.92,2807.69,0.0,0.0,2807.69,2469.89,22.96,314.84,11.21,Completed,Completed,Buy Now Pay Later,Buy Now Pay Later,Standard,Standard,No Promo,Jamie Wilson,2,
TRX-007436,2025-03-13,2025-03-20,CUST-01426,SKU-0124,STR-051,2,2487.6,4975.2,0.0,0.0,4975.2,3234.02,20.53,1720.65,34.58,Completed,Completed,Credit Card,Credit Card,Standard,Standard,No Promo,Jamie Wilson,2,standardize_text
TRX-003861,2025-12-15,2025-12-20,CUST-01410,SKU-0065,STR-071,1,321.78,321.78,0.05,16.09,305.69,196.29,20.31,89.09,29.14,Completed,Completed,Debit Card,Debit Card,Standard,Standard,Black Friday,Taylor Brooks,2,
TRX-000262,2025-12-31,2026-01-01,CUST-00125,SKU-0131,STR-054,1,394.67,394.67,0.1,39.47,355.2,277.78,32.22,45.2,12.73,Completed,Completed,Bank Transfer,Bank Transfer,First Class,First Class,Black Friday,Riley Adams,4,
TRX-004351,2024-05-15,2024-05-19,CUST-00914,SKU-0036,STR-072,1,126.01,126.01,0.0,0.0,126.01,86.54,35.2,4.27,3.39,Completed,Completed,Bank Transfer,Bank Transfer,First Class,First Class,No Promo,,4,
TRX-000946,2024-03-20,2024-03-23,CUST-01243,SKU-0029,STR-041,3,594.39,1783.18,0.0,0.0,1783.18,1109.34,38.89,634.95,35.61,Completed,Completed,PayPal,PayPal,Second Class,Second Class, No Promo ,Morgan Clark,4,
TRX-010053,2024-09-10,2024-09-13,CUST-01857,SKU-0113,STR-089,1,1271.35,1271.35,0.0,0.0,1271.35,904.8,19.99,346.56,27.26,Completed,Completed,Credit Card,Credit Card,Standard,Standard,No Promo,Casey Hill,4,
TRX-003502,2024-03-23,2024-03-26,CUST-00234,SKU-0159,STR-057,1,251.65,251.65,0.0,0.0,251.65,198.05,18.42,35.18,13.98,done,Completed,Cash,Cash,Standard,Standard,No Promo,Alex Reed,4,
TRX-010346,2025-07-20,2025-07-23,CUST-01698,SKU-0190,STR-063,4,407.91,1631.64,0.1,163.16,1468.48,1156.57,36.69,275.22,18.74,Completed,Completed,Cash,Cash,Standard,Standard, Summer Sale ,Jordan Lewis,2,trim_spaces
TRX-005376,2024-02-20,2024-02-25,CUST-02317,SKU-0042,STR-052,1,746.54,746.54,0.0,0.0,746.54,484.74,18.29,243.51,32.62,Completed,Completed,Credit Card,Credit Card,STD,Standard,No Promo,,3,standardize_text
TRX-010356,2024-03-26,2024-03-27,CUST-00029,SKU-0073,STR-042,1,115.5,115.5,0.0,0.0,115.5,74.89,20.36,20.25,17.53,Completed,Completed,CC,Credit Card,Standard,Standard,No Promo,Riley Adams,5,trim_spaces
TRX-004403,2024-12-08,2024-12-15,CUST-00410,SKU-0017,STR-075,1,506.46,506.46,0.15,75.97,430.49,337.06,20.75,72.68,16.88,Completed,Completed,Bank Transfer,Bank Transfer,Standard,Standard,Black Friday,,3,
TRX-004869,2024-04-28,2024-05-02,CUST-00859,SKU-0045,STR-085,1,1232.95,1232.95,0.03,36.99,1195.96,724.48,27.85,443.63,37.09,Completed,Completed,Buy Now Pay Later,Buy Now Pay Later,Second Class,Second Class,Flash Sale,Riley Adams,5,
TRX-007982,2025-07-18,2025-07-19,CUST-01980,SKU-0026,STR-010,1,601.21,601.21,0.1,60.12,541.09,377.06,21.6,142.43,26.32,Done,Completed, Transfer ,Bank Transfer,Standard,Standard,Summer Sale,,2,
TRX-010574,2025-11-12,2025-11-16,CUST-01073,SKU-0051,STR-020,1,823.17,823.17,0.25,205.79,617.38,560.29,36.07,21.02,3.4,Complete,Completed,Bank Transfer,Bank Transfer,First Class,First Class,Cyber Week,,3,
TRX-005288,2024-07-06,2024-07-07,CUST-02099,SKU-0183,STR-029,1,281.28,281.28,0.15,42.19,-239.09,-127.74,18.3,-148.78,0.0,Returned,Returned,Cash,Cash,standard,Standard,Summer Sale,Taylor Brooks,4,
TRX-006608,2025-11-27,2025-12-02,CUST-02402,SKU-0070,STR-039,1,594.62,594.62,0.25,148.66,445.96,338.85,44.27,62.84,14.09,Completed,Completed,Debit Card,Debit Card,Same Day,Same Day,Black Friday,Taylor Brooks,4,
TRX-002930,2024-02-27,2024-03-03,CUST-01349,SKU-0054,STR-059,1,1172.37,1172.37,0.0,0.0,1172.37,822.52,16.76,333.09,28.41,Completed,Completed,Cash,Cash,Standard,Standard,No Promo,Jordan Lewis,4,
TRX-010209,2024-07-02,2024-07-05,CUST-01719,SKU-0188,STR-005,1,151.16,151.16,0.05,7.56,143.6,86.87,35.87,20.86,14.53,Completed,Completed,Cash,Cash,First Class,First Class,Clearance Sale,Riley Adams,5,
TRX-005694,2024-05-20,2024-05-21,CUST-01312,SKU-0182,STR-066,1,495.51,495.51,0.0,0.0,495.51,329.19,19.63,146.69,29.6,Completed,Completed,Bank Transfer,Bank Transfer,Standard,Standard,No Promo,Casey Hill,4,
TRX-000110,2025-07-09,2025-07-10,CUST-00463,SKU-0030,STR-053,1,250.02,250.02,0.15,37.5,212.52,165.83,19.86,26.83,12.62,Completed,Completed,PayPal,PayPal,Standard,Standard,Summer Sale,Riley Adams,4,
TRX-004184,2024-05-03,2024-05-10,CUST-00332,SKU-0180,STR-011,3,3278.1,9834.31,0.0,0.0,9834.31,5938.75,33.43,3862.13,39.27,Completed,Completed,Cash,Cash,Standard,Standard,No Promo,Riley Adams,4,
TRX-004443,2024-10-05,2024-10-08,CUST-00832,SKU-0188,STR-075,2,132.13,264.26,0.0,0.0,264.26,178.11,26.91,59.24,22.42,COMPLETED,Completed,Buy Now Pay Later,Buy Now Pay Later,Standard,Standard,No Promo,Morgan Clark,4,
TRX-002054,2025-12-29,2025-12-31,CUST-01638,SKU-0083,STR-003,1,1282.68,1282.68,0.1,128.27,1154.41,992.68,23.5,138.23,11.97,Completed,Completed,Credit Card,Credit Card,Standard,Standard,Black Friday,Morgan Clark,5,
TRX-008184,2025-07-09,2025-07-13,CUST-01914,SKU-0149,STR-059,2,361.39,722.78,0.1,72.28,0.0,0.0,0.0,0.0,0.0,Cancelled,Cancelled,Cash,Cash,Standard,Standard,Summer Sale,Jamie Wilson,5,
TRX-010854,2024-02-13,2024-02-20,CUST-00299,SKU-0066,STR-076,1,153.6,153.6,0.0,0.0,153.6,94.33,19.73,39.54,25.74,Completed,Completed,Buy Now Pay Later,Buy Now Pay Later,standard,Standard,No Promo,Riley Adams,4,
TRX-002554,2025-05-10,2025-05-15,CUST-02292,SKU-0083,STR-038,1,1357.27,1357.27,0.0,0.0,1357.27,998.62,26.27,332.38,24.49,Completed,Completed,Credit Card,Credit Card,Second Class,Second Class,No Promo,Taylor Brooks,3,possible_duplicate
TRX-001246,2024-10-27,2024-11-01,CUST-00081,SKU-0139,STR-042,4,1171.25,4685.01,0.08,374.8,0.0,0.0,0.0,0.0,0.0,Cancelled,Cancelled, Debit Card ,Debit Card,Standard,Standard,flash sale,Riley Adams,3,
TRX-006984,2025-04-02,2025-04-05,CUST-02419,SKU-0115,STR-035,1,1100.24,1100.24,0.03,33.01,1067.23,698.03,26.05,343.15,32.15,Completed,Completed,Credit Card,Credit Card,Second Class,Second Class,Member Discount,Jamie Wilson,5,possible_duplicate
TRX-010408,2025-04-30,2025-05-03,CUST-00641,SKU-0151,STR-072,6,526.45,3158.73,0.0,0.0,3158.73,2293.16,41.36,824.21,26.09,Completed,Completed,Cash,Cash,Standard,Standard,No Promo,Taylor Brooks,5,possible_duplicate
TRX-008039,2025-09-06,2025-09-07,CUST-01514,SKU-0091,STR-008,2,852.47,1704.94,0.0,0.0,1704.94,1365.77,22.26,316.91,18.59,done,Completed,Buy Now Pay Later,Buy Now Pay Later,Standard,Standard,No Promo,Taylor Brooks,3,
TRX-011907,2024-09-04,2024-09-08,CUST-00133,SKU-0034,STR-046,1,185.44,185.44,0.0,0.0,185.44,142.89,17.43,25.12,13.55,Completed,Completed,Bank Transfer,Bank Transfer,Standard,Standard,No Promo,Morgan Clark,4,
TRX-002489,2025-11-17,2025-11-19,CUST-01541,SKU-0103,STR-009,1,252.66,252.66,0.05,12.63,240.03,203.86,23.26,12.91,5.38,Completed,Completed,Cash,Cash,Standard,Standard,Black Friday,,2,
TRX-004210,2025-12-11,2025-12-15,CUST-00743,SKU-0175,STR-072,2,928.95,1857.9,0.25,464.48,1393.42,1353.07,40.21,0.14,0.01,Completed,Completed,Bank Transfer,Bank Transfer,First Class,First Class,Holiday Deals,Casey Hill,5,
TRX-010826,2024-12-19,2024-12-26,CUST-02343,SKU-0179,STR-030,1,2711.51,2711.51,0.15,406.73,2304.78,1854.92,19.87,429.99,18.66,Completed,Completed,PayPal,PayPal,Standard,Standard,Cyber Week,Jordan Lewis,5,trim_spaces
TRX-012288,2025-07-29,2025-07-30,CUST-01064,SKU-0187,STR-087,1,530.2,530.2,0.1,53.02,-477.18,-266.49,16.62,-265.48,0.0, Returned ,Returned,Cash,Cash,Standard,Standard,Clearance Sale,Jamie Wilson,5,
TRX-010002,2024-11-22,2024-11-29,CUST-02375,SKU-0111,STR-080,1,781.34,781.34,0.2,156.27,625.07,632.45,21.85,-29.23,-4.68,Completed,Completed,Debit Card,Debit Card,standard,Standard,Cyber Week,Riley Adams,2,
TRX-006097,2024-12-28,2024-12-30,CUST-01559,SKU-0034,STR-009,1,213.52,213.52,0.15,32.03,181.49,144.38,49.08,-11.97,-6.6,Completed,Completed,PayPal,PayPal,Same Day,Same Day,Cyber Week,Alex Reed,2,
TRX-010300,2025-12-09,2025-12-13,CUST-01093,SKU-0161,STR-020,6,1760.81,10564.85,0.1,1056.49,9508.36,7176.99,30.79,2300.58,24.2,Completed,Completed,Credit Card,Credit Card,Standard,Standard,Black Friday,Jamie Wilson,5,check_status
TRX-002747,2024-08-13,2024-08-17,CUST-01968,SKU-0005,STR-036,2,1817.31,3634.62,0.0,0.0,3634.62,2916.66,38.53,679.43,18.69,Completed,Completed,Debit Card,Debit Card,First Class,First Class,No Promo,,4,
TRX-007900,2024-07-09,2024-07-13,CUST-01619,SKU-0174,STR-089,2,1779.94,3559.89,0.1,355.99,3203.9,2709.12,22.64,472.14,14.74,Completed,Completed,Debit Card,Debit Card,Standard,Standard,Summer Sale,Jordan Lewis,5,
TRX-000483,2025-03-07,2025-03-09,CUST-01977,SKU-0033,STR-047,3,84.39,253.18,0.0,0.0,253.18,200.67,26.94,25.57,10.1,Completed,Completed,Cash,Cash,Standard,Standard,No Promo,Morgan Clark,4,
TRX-008529,2024-08-09,2024-08-14,CUST-00077,SKU-0072,STR-059,1,122.79,122.79,0.0,0.0,122.79,90.02,18.63,14.14,11.52,Completed,Completed,PayPal,PayPal,Standard,Standard,No Promo,Jordan Lewis,4,
TRX-008615,2025-07-07,2025-07-09,CUST-01456,SKU-0073,STR-071,3,111.83,335.5,0.15,50.32,285.18,224.17,29.03,31.98,11.21,Completed,Completed,Credit Card,Credit Card,Standard,Standard,Summer Sale,Alex Reed,4,
TRX-000205,2024-11-24,2024-11-25,CUST-01172,SKU-0107,STR-075,1,595.55,595.55,0.2,119.11,476.44,437.29,27.95,11.2,2.35,Completed,Completed,Debit Card,Debit Card,Second Class,Second Class,Holiday Deals,,5,
TRX-001758,2024-08-30,2024-08-31,CUST-00028,SKU-0007,STR-024,1,1138.1,1138.1,0.03,34.14,1103.96,898.32,20.61,185.03,16.76,done,Completed,Cash,Cash,Standard,Standard,Weekend Deal,Alex Reed,5,
TRX-004557,2025-09-28,2025-09-29,CUST-00133,SKU-0139,STR-051,2,1281.11,2562.22,0.08,204.98,2357.24,1842.31,22.51,492.42,20.89,Completed,Completed, Debit Card ,Debit Card,Standard,Standard,Weekend Deal,Morgan Clark,5,check_status
TRX-001191,2024-10-17,2024-10-24,CUST-00014,SKU-0023,STR-005,1,604.79,604.79,0.0,0.0,604.79,337.59,19.82,247.38,40.9,Completed,Completed,Buy Now Pay Later,Buy Now Pay Later,Standard,Standard,No Promo,Riley Adams,5,
TRX-009238,2025-07-22,2025-07-23,CUST-00020,SKU-0049,STR-012,2,1130.55,2261.1,0.1,226.11,2034.99,1605.48,25.15,404.36,19.87,Completed,Completed,Credit Card,Credit Card,Standard,Standard, Summer Sale ,Morgan Clark,5,
TRX-007258,2024-02-03,2024-02-10,CUST-00063,SKU-0076,STR-006,2,141.58,283.15,0.0,0.0,283.15,192.65,42.0,48.5,17.13,Completed,Completed,Buy Now Pay Later,Buy Now Pay Later,First Class,First Class,No Promo,,4,
TRX-001367,2025-04-10,2025-04-11,CUST-00269,SKU-0088,STR-078,2,1385.53,2771.06,0.0,0.0,2771.06,1915.8,38.79,816.47,29.46,Completed,Completed,PayPal,PayPal,First Class,First Class,No Promo,Taylor Brooks,3,
TRX-002655,2025-11-22,2025-11-27,CUST-00899,SKU-0152,STR-076,1,602.82,602.82,0.05,30.14,572.68,419.91,18.64,134.13,23.42,completed,Completed,Credit Card,Credit Card,Standard,Standard,Holiday Deals,Jordan Lewis,3,
TRX-004838,2025-11-29,2025-11-30,CUST-01030,SKU-0171,STR-029,3,2832.07,8496.2,0.25,2124.05,6372.15,6456.44,21.37,-105.66,-1.66,done,Completed, Debit Card ,Debit Card,Standard,Standard,Cyber Week,Riley Adams,5,
TRX-000438,2025-02-08,2025-02-09,CUST-00974,SKU-0139,STR-059,1,1189.59,1189.59,0.0,0.0,1189.59,976.82,31.29,181.48,15.26,Completed,Completed,Cash,Cash,1st Class,First Class,No Promo,Jordan Lewis,4,
TRX-005513,2024-12-23,2024-12-30,CUST-00460,SKU-0151,STR-027,1,541.14,541.14,0.2,108.23,432.91,369.01,19.66,44.24,10.22,Completed,Completed,PayPal,PayPal,Standard,Standard,Black Friday,Morgan Clark,3,
TRX-012389,2024-06-08,2024-06-12,CUST-02273,SKU-0169,STR-038,1,1641.92,1641.92,0.0,0.0,1641.92,1130.52,17.65,493.75,30.07,completed,Completed,Buy Now Pay Later,Buy Now Pay Later,Standard,Standard,No Promo,Riley Adams,4,
TRX-011139,2025-12-01,2025-12-04,CUST-00828,SKU-0147,STR-018,2,329.49,658.98,0.15,98.85,560.13,426.75,27.39,105.99,18.92,Completed,Completed,Buy Now Pay Later,Buy Now Pay Later, Standard ,Standard,Holiday Deals,Alex Reed,4,check_status
TRX-010423,2025-12-10,2025-12-11,CUST-00460,SKU-0050,STR-043,1,1452.16,1452.16,0.1,145.22,1306.94,987.0,18.16,301.78,23.09,Completed,Completed,Debit Card,Debit Card,Standard,Standard, Holiday Deals ,Casey Hill,5,duplicate_transaction_id
TRX-002915,2024-06-19,2024-06-21,CUST-01852,SKU-0114,STR-027,1,428.73,428.73,0.0,0.0,428.73,286.32,19.73,122.68,28.61,Completed,Completed,Credit Card,Credit Card,Standard,Standard,No Promo,Taylor Brooks,5,
TRX-008808,2024-11-08,2024-11-09,CUST-02121,SKU-0076,STR-029,1,148.32,148.32,0.2,29.66,118.66,96.4,19.42,2.84,2.39,Completed,Completed,Buy Now Pay Later,Buy Now Pay Later,Standard,Standard,Holiday Deals,,4,check_status
TRX-004233,2024-08-13,2024-08-16,CUST-02108,SKU-0143,STR-064,1,321.32,321.32,0.05,16.07,305.25,232.85,20.37,52.03,17.05,Completed,Completed,Cash,Cash,Standard,Standard,Flash Sale,Alex Reed,3,
TRX-010511,2025-06-01,2025-06-04,CUST-01140,SKU-0092,STR-032,6,299.09,1794.56,0.0,0.0,1794.56,1159.13,58.75,576.68,32.13,Completed,Completed,PayPal,PayPal,Same Day,Same Day,no promo,Alex Reed,5,
TRX-008676,2025-05-16,2025-05-23,CUST-02436,SKU-0073,STR-089,1,128.59,128.59,0.0,0.0,128.59,78.03,26.51,24.05,18.7,Completed,Completed,Credit Card,Credit Card,Second Class,Second Class,No Promo,Casey Hill,5,
TRX-000736,2024-12-29,2024-12-30,CUST-01579,SKU-0083,STR-021,1,1354.31,1354.31,0.2,270.86,1083.45,1011.7,27.45,44.3,4.09,Complete,Completed,CC,Credit Card,Second Class,Second Class,Holiday Deals,Riley Adams,5,
TRX-000245,2025-07-17,2025-07-21,CUST-00258,SKU-0009,STR-068,1,924.19,924.19,0.1,92.42,831.77,527.47,21.29,283.01,34.03,Done,Completed,paylater,Buy Now Pay Later,Standard,Standard,Summer Sale,Jordan Lewis,3,
TRX-012279,2025-12-26,2025-12-29,CUST-02100,SKU-0154,STR-021,2,582.32,1164.65,0.05,58.23,1106.42,794.63,26.43,285.36,25.79,Completed,Completed,Cash,Cash,Standard,Standard,Black Friday,Casey Hill,4,
TRX-009075,2025-12-24,2025-12-26,CUST-01121,SKU-0080,STR-075,1,138.59,138.59,0.1,13.86,124.73,102.01,18.82,3.9,3.13,Completed,Completed,Cash,Cash,Standard,Standard,Holiday Deals,Riley Adams,4,possible_duplicate
TRX-005800,2025-08-08,2025-08-15,CUST-00249,SKU-0153,STR-051,1,221.87,221.87,0.1,22.19,199.68,129.88,32.09,37.71,18.89, Completed ,Completed,Cash,Cash,1st Class,First Class,Weekend Deal,Casey Hill,3,
